Time,Deflection,Force,Angle,Torque
25.591875360000003,0.87,4.199999999999999,1.423916156164361,5.787404699999998
25.6,0.87,4.1,1.423916156164361,5.649609349999999
25.7,0.87,4.1,1.423916156164361,5.649609349999999
25.70216995,0.87,4.0,1.423916156164361,5.511813999999999
25.8,0.86,3.9,1.407555926318973,5.374018649999999
25.817478469999998,0.85,3.8499999999999996,1.3911954668996098,5.305120974999999
25.9,0.84,3.8,1.3748347805694052,5.236223299999999
25.92676978,0.83,3.7,1.3584738699917147,5.09842795
26.0,0.83,3.6,1.3584738699917147,4.960632599999999
26.038067390000002,0.83,3.55,1.3584738699917147,4.891734924999999
26.1,0.8200000000000001,3.5,1.342112737830114,4.822837249999999
26.152372649999997,0.81,3.45,1.3257513867483937,4.7539395749999995
26.2,0.81,3.4,1.3257513867483937,4.685041899999999
26.25965934,0.81,3.3499999999999996,1.3257513867483937,4.616144224999999
26.3,0.8,3.3,1.3093898194105595,4.547246549999999
26.373964119999997,0.79,3.25,1.293028038480829,4.478348874999999
26.4,0.78,3.2,1.2766660466236284,4.4094511999999995
26.489272640000003,0.77,3.2,1.2603038465035898,4.4094511999999995
26.5,0.77,3.2,1.2603038465035898,4.4094511999999995
26.59956699,0.77,3.1500000000000004,1.2603038465035898,4.340553525
26.6,0.7633333333333333,3.1,1.2493955987046141,4.271655849999999
26.7,0.7566666666666667,3.0,1.2384872603183756,4.133860499999999
26.70986157,0.75,2.9,1.2275788321345442,3.9960651499999993
26.8,0.74,2.8,1.2112160232158105,3.858269799999999
26.824166820000002,0.73,2.8,1.1948530166947793,3.858269799999999
26.9,0.73,2.8,1.1948530166947793,3.858269799999999
26.935464189999998,0.73,2.8,1.1948530166947793,3.858269799999999
27.0,0.71,2.8,1.162126421508516,3.858269799999999
27.045759009999998,0.69,2.75,1.1293990679030272,3.7893721249999994
27.1,0.675,2.7,1.1048530678176574,3.7204744499999998
27.160063559999998,0.66,2.6500000000000004,1.080306662119438,3.651576775
27.2,0.645,2.6,1.0557598598090265,3.5826790999999996
27.271361159999998,0.63,2.5,1.031212669887953,3.44488375
27.3,0.62,2.4,1.0148476657135674,3.3070883999999996
27.38165574,0.61,2.3499999999999996,0.9984824959363986,3.238190724999999
27.4,0.61,2.3,0.9984824959363986,3.1692930499999994
27.495961,0.61,2.25,0.9984824959363986,3.1003953749999997
27.5,0.6,2.2,0.9821171632241882,3.0314977
27.6,0.59,2.1,0.9657516702448367,2.89370235
27.607258369999997,0.58,2.1500000000000004,0.9493860196664028,2.962600025
27.7,0.58,2.2,0.9493860196664028,3.0314977
27.71755271,0.58,2.1500000000000004,0.9493860196664028,2.962600025
27.8,0.565,2.1,0.9248372541372278,2.89370235
27.827847050000003,0.55,2.05,0.9002881490194834,2.8248046749999993
27.9,0.54,2.0,0.8839218947283449,2.7559069999999997
27.9431551,0.53,1.9,0.8675554961806753,2.6181116499999995
28.0,0.53,1.8,0.8675554961806753,2.4803162999999997
28.05344992,0.53,1.65,0.8675554961806753,2.2736232749999994
28.1,0.515,1.5,0.8430056337165289,2.0669302499999995
28.1637445,0.5,1.45,0.8184554616886144,1.9980325749999996
28.2,0.5,1.4,0.8184554616886144,1.9291348999999995
28.279052550000003,0.5,1.35,0.8184554616886144,1.8602372249999999
28.3,0.485,1.3,0.7939049891058829,1.7913395499999998
28.38934689,0.47,1.25,0.7693542249779479,1.722441875
28.4,0.45999999999999996,1.2,0.752986891372583,1.6535441999999998
28.49964123,0.45,1.15,0.7366194348659771,1.5846465249999997
28.5,0.45,1.1,0.7366194348659771,1.51574885
28.6,0.45,1.0,0.7366194348659771,1.3779534999999998
28.614949510000002,0.45,0.9,0.7366194348659771,1.2401581499999998
28.7,0.435,0.8,0.7120680255068549,1.1023627999999999
28.724241069999998,0.42,0.75,0.6875163546390998,1.0334651249999998
28.8,0.405,0.7,0.6629644312749647,0.9645674499999998
28.83553868,0.39,0.6499999999999999,0.638412264427259,0.8956697749999998
28.9,0.37,0.6,0.605675678790127,0.8267720999999999
28.949859189999998,0.35,0.5,0.5729386976834859,0.6889767499999999
29.0,0.32999999999999996,0.4,0.5402013424752717,0.5511813999999999
29.06114083,0.31,0.35,0.5074636345348861,0.4822837249999999
29.1,0.28500000000000003,0.3,0.4665410361369652,0.41338604999999995
29.17143541,0.26,0.2,0.4256179617296102,0.27559069999999997
29.2,0.245,0.1,0.4010639059667059,0.13779534999999998
29.2857409,0.23,0.1,0.3765097028862617,0.13779534999999998
29.39703851,0.19,0.1,0.31103117636700983,0.13779534999999998
29.507333090000003,0.14,0.1,0.22918189575410042,0.13779534999999998
29.621638349999998,0.1,0.1,0.16370178173417976,0.13779534999999998
29.732935240000003,0.05,0.1,0.08185105790915614,0.13779534999999998
29.839219139999997,-0.01,0.1,-0.016370222272575306,0.13779534999999998
29.95352416,-0.07,0.1,-0.11459140623778596,0.13779534999999998
30.06482201,-0.13,0.1,-0.21281191669262933,0.13779534999999998
30.175116350000003,-0.18,0.1,-0.29466141111152944,0.13779534999999998
30.28942113,-0.24,0.1,-0.3928791875298548,0.13779534999999998
30.400718740000002,-0.3,0.1,-0.49109465496844706,0.13779534999999998
30.55813937,-0.37,0.1,-0.605675678790127,0.13779534999999998
30.62531834,-0.39,0.1,-0.638412264427259,0.13779534999999998
30.731602000000002,-0.39,0.1,-0.638412264427259,0.13779534999999998
30.846910530000002,-0.39,0.1,-0.638412264427259,0.13779534999999998
30.957204869999998,-0.39,0.1,-0.638412264427259,0.13779534999999998
31.06749945,-0.39,0.1,-0.638412264427259,0.13779534999999998
31.1,-0.39,0.1,-0.638412264427259,0.13779534999999998
31.182807500000003,-0.39,0.1,-0.638412264427259,0.13779534999999998
31.2,-0.39,0.1,-0.638412264427259,0.13779534999999998
31.2931016,-0.39,0.1,-0.638412264427259,0.13779534999999998
31.3,-0.39,0.1,-0.638412264427259,0.13779534999999998
31.4,-0.39,0.1,-0.638412264427259,0.13779534999999998
31.40339761,-0.39,0.1,-0.638412264427259,0.13779534999999998
31.5,-0.39,0.1,-0.638412264427259,0.13779534999999998
31.518704460000002,-0.39,0.1,-0.638412264427259,0.13779534999999998
31.6,-0.39,0.1,-0.638412264427259,0.13779534999999998
31.630001829999998,-0.39,0.1,-0.638412264427259,0.13779534999999998
31.7,-0.39,0.1,-0.638412264427259,0.13779534999999998
31.739295059999996,-0.39,0.1,-0.638412264427259,0.13779534999999998
31.8,-0.39,0.1,-0.638412264427259,0.13779534999999998
31.85460382,-0.39,0.1,-0.638412264427259,0.13779534999999998
31.9,-0.39,0.1,-0.638412264427259,0.13779534999999998
31.964899109999998,-0.39,0.1,-0.638412264427259,0.13779534999999998
32.0,-0.39,0.1,-0.638412264427259,0.13779534999999998
32.07519417,-0.39,0.1,-0.638412264427259,0.13779534999999998
32.1,-0.39,0.1,-0.638412264427259,0.13779534999999998
32.18960219,-0.39,0.1,-0.638412264427259,0.13779534999999998
32.2,-0.39,0.1,-0.638412264427259,0.13779534999999998
32.3,-0.39,0.1,-0.638412264427259,0.13779534999999998
32.30480581,-0.39,0.1,-0.638412264427259,0.13779534999999998
32.4,-0.39,0.1,-0.638412264427259,0.13779534999999998
32.41109042,-0.39,0.1,-0.638412264427259,0.13779534999999998
32.5,-0.39,0.1,-0.638412264427259,0.13779534999999998
32.52549749,-0.39,0.1,-0.638412264427259,0.13779534999999998
32.63669329,-0.39,0.1,-0.638412264427259,0.13779534999999998
32.74698739,-0.39,0.1,-0.638412264427259,0.13779534999999998
